job_key,reference,title,company,category,seniority,city,remote,contract,salary_from,salary_to,posted,latitude,longitude,first_seen,last_seen,is_open
RDZUVZY3-2026-08-08,RDZUVZY3,Product Manager,Connectis_,productManagement,Mid,Warszawa,True,b2b,17000.0,19500.0,2026-08-05,52.2296756,21.0122287,2026-08-08,2026-08-08,False
GQYSV0VR-2026-08-08,GQYSV0VR,Fullstack Engineer (C# / .NET / React),CodiLime,fullstack,Senior,Warszawa,True,b2b,16500.0,25000.0,2026-08-03,52.2296756,21.0122287,2026-08-08,2026-08-08,False
WY2XGAYT-2026-08-08,WY2XGAYT,Customer Support with Norwegian | Remote within Poland,TP Poland Sp. z o.o.,customerService,Junior,Warszawa,True,zlecenie,8904.0,9744.0,2026-07-21,52.2296756,21.0122287,2026-08-08,2026-08-08,False
2YWKFSFY-2026-08-08,2YWKFSFY, Assistant Category Manager,HSBC Technology Poland,officeAdministration,Senior,Kraków,False,permanent,14309.0,18000.0,2026-07-03,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
PK0BSPNJ-2026-08-08,PK0BSPNJ,Full Stack .NET Developer,Harvey Nash Technology,fullstack,Senior,Warszawa,False,permanent,30000.0,35000.0,2026-08-05,52.2296756,21.0122287,2026-08-08,2026-08-08,False
APMQMWBP-2026-08-08,APMQMWBP,Senior Software Engineer - Frontend (Enabling Functions - Colleague),Tesco Technology,frontend,Senior,Kraków,False,permanent,26000.0,33000.0,2026-08-06,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
FAXCOSYT-2026-08-08,FAXCOSYT,Senior DevOps / Platform Developer,Connectis_,devops,Senior,Warszawa,True,b2b,23520.0,26040.0,2026-08-06,52.2296756,21.0122287,2026-08-08,2026-08-08,False
PSMAEAXH-2026-08-08,PSMAEAXH,SAP Consultant / SAP Developer (ABAP & Fiori) – 2nd Level Support,Harvey Nash Technology,erp,Mid,,True,b2b,25200.0,33600.0,2026-07-10,,,2026-08-08,2026-08-08,False
TA5WLWCV-2026-08-08,TA5WLWCV,Cloud Engineer (Azure),Harvey Nash Technology,devops,Senior,,True,b2b,30240.0,38640.0,2026-07-16,,,2026-08-08,2026-08-08,False
MMUTZNX7-2026-08-08,MMUTZNX7,Senior Backend/Fullstack Developer with Node.js and TypeScript,Spyrosoft,backend,Senior,Wrocław,True,b2b,20160.0,26880.0,2026-08-03,51.10929480000001,17.0386019,2026-08-08,2026-08-08,False
BJUBARAG-2026-08-08,BJUBARAG,Data Analyst with German,Harvey Nash Technology,data,Mid,,True,b2b,25200.0,31920.0,2026-07-26,,,2026-08-08,2026-08-08,False
JQIMZRHS-2026-08-08,JQIMZRHS,Release Manager,Mindbox Sp. z o.o.,other,Mid,Kraków,False,b2b,23100.0,27300.0,2026-08-06,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
VD76BDK1-2026-08-08,VD76BDK1,Senior Full stack Developer (.NET),Harvey Nash Technology,fullstack,Senior,Warszawa,False,permanent,35000.0,35000.0,2026-08-01,52.2296756,21.0122287,2026-08-08,2026-08-08,False
GXK7LCFP-2026-08-08,GXK7LCFP,Analytics Engineer,Box Inc.,data,Mid,Warszawa,False,permanent,16500.0,19000.0,2026-07-20,52.2296756,21.0122287,2026-08-08,2026-08-08,False
EUWTCOSU-2026-08-08,EUWTCOSU,Software Development Engineer II,Remitly Poland sp. z o.o.,mobile,Mid,Kraków,False,permanent,20000.0,23000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
LD6OILGE-2026-08-08,LD6OILGE,"Software Development Engineer II, RUX",Remitly Poland sp. z o.o.,backend,Mid,Kraków,False,permanent,20000.0,23000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
6D1CSMCC-2026-08-08,6D1CSMCC,Senior Fullstack Software Engineer (Backend focus),Remitly Poland sp. z o.o.,backend,Senior,Kraków,False,permanent,27000.0,30000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
KYGZ2BOC-2026-08-08,KYGZ2BOC,Senior Fullstack Engineer (Regional Growth team),Remitly Poland sp. z o.o.,backend,Senior,Kraków,False,permanent,27000.0,30000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
VMEJHWNZ-2026-08-08,VMEJHWNZ,Senior Fullstack Software Development Engineer (RUX team),Remitly Poland sp. z o.o.,fullstack,Senior,Kraków,False,permanent,27000.0,30000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
GIMXEEIS-2026-08-08,GIMXEEIS,Software Development Engineer II (Frontend focus),Remitly Poland sp. z o.o.,frontend,Mid,Kraków,False,permanent,20000.0,23000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
30IMFFQR-2026-08-08,30IMFFQR,Software Development Engineer II (RUX team),Remitly Poland sp. z o.o.,fullstack,Mid,Kraków,False,permanent,20000.0,23000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
EL8GJQ3R-2026-08-08,EL8GJQ3R,Senior Software Engineer (Regional Growth team),Remitly Poland sp. z o.o.,backend,Senior,Kraków,False,permanent,27000.0,30000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
N3HFNBNT-2026-08-08,N3HFNBNT,Specjalistka / Specjalista ds. Bankowości,Infakt Sp. z o.o.,customerService,Mid,Kraków,True,b2b,7000.0,10000.0,2026-07-13,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
QCMZMYSC-2026-08-08,QCMZMYSC,Software Engineering - Compass Dev,Mindbox Sp. z o.o.,backend,Senior,Kraków,False,b2b,25200.0,29400.0,2026-07-12,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
EM4AFDW5-2026-08-08,EM4AFDW5,Senior Software Engineer,Mindbox Sp. z o.o.,backend,Senior,Kraków,False,b2b,29400.0,35700.0,2026-07-12,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
U7G0OI8Y-2026-08-08,U7G0OI8Y,ServiceNow Platform Architect - IT Contracting,Michael Page,architecture,Expert,Warszawa,True,b2b,28560.0,36960.0,2026-07-30,52.2296756,21.0122287,2026-08-08,2026-08-08,False
JLQQUR1Y-2026-08-08,JLQQUR1Y,SAP EWM Consultant - IT Contracting,Michael Page,erp,Senior,Warszawa,True,b2b,23520.0,27720.0,2026-07-30,52.2296756,21.0122287,2026-08-08,2026-08-08,False
TG6G8R2J-2026-08-08,TG6G8R2J,CTS Analyst,Mindbox Sp. z o.o.,data,Mid,Warszawa,False,b2b,21000.0,26250.0,2026-07-23,52.2296756,21.0122287,2026-08-08,2026-08-08,False
NHVW5BJB-2026-08-08,NHVW5BJB,Business Development Manager DACH,Andea Solutions Sp. z o.o.,sales,Mid,Kraków,True,b2b,13440.0,20160.0,2026-07-29,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
JQ7TTX9G-2026-08-08,JQ7TTX9G,Machine Learning Infrastructure Engineer,MOTIFE,artificialIntelligence,Mid,Warszawa,False,permanent,24000.0,28000.0,2026-07-22,52.2296756,21.0122287,2026-08-08,2026-08-08,False
2194BF3F-2026-08-08,2194BF3F,Developer Team Lead,ingenious build,backend,Mid,,True,b2b,24000.0,28000.0,2026-07-29,,,2026-08-08,2026-08-08,False
JANNJK9X-2026-08-08,JANNJK9X,QA Automation Tester (he/she),ASTEK Polska,testing,Mid,Warszawa,True,b2b,11760.0,14280.0,2026-07-10,52.2296756,21.0122287,2026-08-08,2026-08-08,False
HEGAUTPC-2026-08-08,HEGAUTPC,Remote Content Analyst with French,TP Poland Sp. z o.o.,marketing,Junior,Kraków,True,zlecenie,7056.0,7728.0,2026-07-22,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
W1VKLJJR-2026-08-08,W1VKLJJR,Analityk Biznesowy (k/m),Connectis_,businessAnalyst,Mid,Warszawa,True,b2b,22512.0,24192.0,2026-07-28,52.2296756,21.0122287,2026-08-08,2026-08-08,False
37DR2P34-2026-08-08,37DR2P34,Project Manager,Devire,projectManager,Mid,,True,b2b,16800.0,21840.0,2026-07-10,,,2026-08-08,2026-08-08,False
KCCQ6HDO-2026-08-08,KCCQ6HDO,Programista/Programistka Oracle (Senior),Devire,backend,Senior,,True,b2b,21840.0,26040.0,2026-07-10,,,2026-08-08,2026-08-08,False
NVMYCNRA-2026-08-08,NVMYCNRA,Customer Support with Hungarian | Remote within Poland,TP Poland Sp. z o.o.,customerService,Junior,Warszawa,True,zlecenie,7224.0,8064.0,2026-07-10,52.2296756,21.0122287,2026-08-08,2026-08-08,False
F8SWSJJI-2026-08-08,F8SWSJJI,C++ Engineer,Harvey Nash Technology,embedded,Mid,Kraków,False,b2b,21840.0,26880.0,2026-07-28,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
WBEX6RRI-2026-08-08,WBEX6RRI,Cloud Solutions Architect,Scalo,architecture,Senior,Warszawa,False,b2b,30240.0,31920.0,2026-07-29,52.2296756,21.0122287,2026-08-08,2026-08-08,False
WO6VMQUK-2026-08-08,WO6VMQUK,Engineering Manager (Java + Angular),Devire,projectManager,Senior,,True,b2b,25200.0,33600.0,2026-07-09,,,2026-08-08,2026-08-08,False
PCLN5AND-2026-08-08,PCLN5AND,Backend Engineer,Synerise,backend,Mid,Kraków,True,b2b,14000.0,20000.0,2026-07-09,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
J8ADYNQO-2026-08-08,J8ADYNQO,Solution Architect,"AVENGA (Agencja Pracy, nr KRAZ: 8448)",architecture,Senior,Warszawa,True,b2b,31080.0,36120.0,2026-07-09,52.2296756,21.0122287,2026-08-08,2026-08-08,False
R1F1OGEV-2026-08-08,R1F1OGEV,Transaction Services Specialist (Spanish),HSBC Technology Poland,finance,Mid,Kraków,False,permanent,7966.0,9900.0,2026-07-08,50.06465009999999,19.9449799,2026-08-08,2026-08-08,False
IWHYEMVY-2026-08-08,IWHYEMVY,Senior QA Engineer,Big Human,testing,Senior,,True,permanent,12432.0,21840.0,2026-07-10,,,2026-08-08,2026-08-08,False
DQ0HXV2X-2026-08-08,DQ0HXV2X,Senior Software Engineer – AI Coding Benchmarks,Mindrift,artificialIntelligence,Senior,Warszawa,True,uod,25032.0,25032.0,2026-07-09,52.2296756,21.0122287,2026-08-08,2026-08-08,False
UZQVGYHD-2026-08-08,UZQVGYHD,Windows Engineer,Scalo,sysAdministrator,Mid,Warszawa,False,b2b,24360.0,26040.0,2026-07-08,52.2296756,21.0122287,2026-08-08,2026-08-08,False
8WR5NK3V-2026-08-08,8WR5NK3V,Senior AI Engineer,Fizetési Pont,artificialIntelligence,Senior,,False,permanent,23482.0,30526.0,2026-08-06,,,2026-08-08,2026-08-08,False
UZPQKZ5B-2026-08-08,UZPQKZ5B,IT Project Manager - AI Solutions ,Fizetési Pont,projectManager,Mid,,False,permanent,21133.0,27004.0,2026-08-06,,,2026-08-08,2026-08-08,False
YY0QCGBL-2026-08-08,YY0QCGBL,Test Automation Engineer,Deutsche Telekom IT Solutions Hungary,testing,Mid,,False,permanent,8218.0,15263.0,2026-07-08,,,2026-08-08,2026-08-08,False
7YHTVAGV-2026-08-08,7YHTVAGV,CX Technology & AI Lead,Instructure Hungary Ltd,artificialIntelligence,Expert,,False,permanent,14089.0,21133.0,2026-07-09,,,2026-08-08,2026-08-08,False
U6FYLE1J-2026-08-10,U6FYLE1J,Senior Full Stack Developer (.NET & React),Link Group,fullstack,Senior,Warszawa,False,permanent,28000.0,36000.0,2026-07-14,52.2296756,21.0122287,2026-08-08,2026-08-10,True
X7GSFGY7-2026-08-10,X7GSFGY7,Senior AI Engineer with Azure,Spyrosoft,artificialIntelligence,Senior,Wrocław,True,b2b,23520.0,28560.0,2026-07-29,51.10929480000001,17.0386019,2026-08-08,2026-08-10,True
9PLVHSIY-2026-08-10,9PLVHSIY,Senior Frontend Engineer,Link Group,frontend,Senior,Warszawa,False,permanent,32000.0,43000.0,2026-07-14,52.2296756,21.0122287,2026-08-08,2026-08-10,True
NGYHQVBD-2026-08-10,NGYHQVBD,Senior Mechatronics Engineer (freelancer),Spyrosoft,mechanics,Senior,Wrocław,True,b2b,16800.0,21840.0,2026-07-29,51.10929480000001,17.0386019,2026-08-08,2026-08-10,True
KCZPLBV2-2026-08-10,KCZPLBV2,Senior SAP CO/PS Consultant,Link Group,erp,Senior,,True,b2b,27000.0,32000.0,2026-07-14,,,2026-08-08,2026-08-10,True
OW5DIAHH-2026-08-10,OW5DIAHH,Software Engineer Mid (Java),Motorola Solutions Systems Polska,fullstack,Mid,Kraków,False,permanent,12500.0,15000.0,2026-07-27,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
QXV4MHVK-2026-08-10,QXV4MHVK,Starszy Tester automatyzujący (Java) / Starsza Testerka automatyzująca (Java),ASTEK Polska,testing,Senior,Gdańsk,False,b2b,21000.0,23415.0,2026-07-14,54.35202520000001,18.6466384,2026-08-08,2026-08-10,True
KC4VYWZP-2026-08-10,KC4VYWZP,Linux Automation Engineer,Motorola Solutions Systems Polska,automation,Mid,Kraków,False,permanent,11000.0,16000.0,2026-07-27,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
74CQVOPU-2026-08-10,74CQVOPU,UI Frontend Engineer (React) ,eSkill,frontend,Mid,Kraków,True,b2b,18000.0,23000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
JPUO4A1N-2026-08-10,JPUO4A1N,eDiscovery Specialist,Haleon Poland,security,Senior,Poznań,False,permanent,20472.0,28149.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
RLVGWBY2-2026-08-10,RLVGWBY2,Product Manager: Regulatory Tech,Haleon Poland,productManagement,Senior,Poznań,False,permanent,25055.0,34450.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
U15NVDYX-2026-08-10,U15NVDYX,Software Asset Management Expert,Haleon Poland,security,Senior,Poznań,False,permanent,20472.0,28149.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
IPLNUELN-2026-08-10,IPLNUELN,Solution Architect,Haleon Poland,architecture,Senior,Poznań,False,permanent,19892.0,27351.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
MTIXIIJU-2026-08-10,MTIXIIJU,Domain Architect - Commercial,Haleon Poland,architecture,Senior,Poznań,False,permanent,26512.0,36454.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
AYLEAJNX-2026-08-10,AYLEAJNX,Solution Architect - QSC,Haleon Poland,architecture,Senior,Poznań,False,permanent,19892.0,27351.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
MCP4QSNE-2026-08-10,MCP4QSNE,Domain Architect R&D and QSC,Haleon Poland,architecture,Senior,Poznań,False,permanent,26512.0,36454.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
RNY7HSEQ-2026-08-10,RNY7HSEQ,Solution Architect - R&D,Haleon Poland,architecture,Senior,Poznań,False,permanent,19892.0,27351.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
HUB0VOUD-2026-08-10,HUB0VOUD,OT Security Product Owner (Delivery Lead),Haleon Poland,productManagement,Senior,Poznań,False,permanent,27852.0,38296.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
ENPJKISE-2026-08-10,ENPJKISE,OT Cyber Security Engineer,Haleon Poland,security,Senior,Poznań,False,permanent,19656.0,27027.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
UGK39DXZ-2026-08-10,UGK39DXZ,OT Cyber Security Engineer,Haleon Poland,security,Senior,Poznań,False,permanent,13023.0,17907.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
Q4ILJ6DF-2026-08-10,Q4ILJ6DF,Cyber Security Engineer / Cyber tooling SME,Haleon Poland,security,Senior,Poznań,False,permanent,13223.0,18182.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
VW8RHPMI-2026-08-10,VW8RHPMI,Cyber Security Engineer / Cyber tooling SME,Haleon Poland,security,Senior,Poznań,False,permanent,20472.0,28149.0,2026-08-06,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
VQF1J2JH-2026-08-10,VQF1J2JH,AI / ML Engineer,VIRTUSA,artificialIntelligence,Mid,,True,b2b,26040.0,31920.0,2026-08-05,,,2026-08-10,2026-08-10,True
VG2SQTV0-2026-08-10,VG2SQTV0,Senior Automation Tester (Python + Robot Framework),Ework Group,testing,Senior,Warszawa,False,b2b,21840.0,25200.0,2026-07-17,52.2296756,21.0122287,2026-08-08,2026-08-10,True
KHCINVG5-2026-08-10,KHCINVG5,Senior Platform Engineer (RedHat and Kubernetes),Motorola Solutions Systems Polska,devops,Senior,Kraków,False,permanent,17000.0,20000.0,2026-08-07,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
50ERH0I8-2026-08-10,50ERH0I8,Product Owner for DFT,Siemens Digital Industries Software,productManagement,Senior,Katowice,True,permanent,18243.0,24133.0,2026-08-03,50.26489189999999,19.0237815,2026-08-08,2026-08-10,True
VTZGULKQ-2026-08-10,VTZGULKQ,Support Engineer,Link Group,support,Mid,,True,b2b,10000.0,14000.0,2026-07-17,,,2026-08-08,2026-08-10,True
X8CGR1OF-2026-08-10,X8CGR1OF,Senior Devops Engineer AWS/Azure/GCP,Link Group,devops,Senior,,True,b2b,24000.0,30000.0,2026-07-17,,,2026-08-08,2026-08-10,True
ADEIS8UW-2026-08-10,ADEIS8UW,Senior QA (Manual Testing),Link Group,testing,Senior,,True,b2b,12000.0,15000.0,2026-07-17,,,2026-08-08,2026-08-10,True
RRUIN4BP-2026-08-10,RRUIN4BP,Senior Test Automation Engineer,Link Group,testing,Senior,,True,b2b,17000.0,22000.0,2026-07-17,,,2026-08-08,2026-08-10,True
83LBIBHB-2026-08-10,83LBIBHB,Privacy Data Analyst - Fluent Dutch,TP Poland Sp. z o.o.,customerService,Junior,Kraków,False,permanent,7000.0,8000.0,2026-08-10,50.06465009999999,19.9449799,2026-08-10,2026-08-10,True
WJCOXQNZ-2026-08-10,WJCOXQNZ,Privacy Data Analysts with German,TP Poland Sp. z o.o.,customerService,Junior,Kraków,False,permanent,7000.0,8000.0,2026-08-10,50.06465009999999,19.9449799,2026-08-10,2026-08-10,True
YDCZ5O9Y-2026-08-10,YDCZ5O9Y,Senior Performance Test Engineer,Link Group,testing,Senior,,True,b2b,18480.0,21840.0,2026-07-23,,,2026-08-08,2026-08-10,True
NOVMQOVY-2026-08-10,NOVMQOVY,Cyber Security Engineer,Link Group,security,Senior,,True,b2b,22000.0,29000.0,2026-07-17,,,2026-08-08,2026-08-10,True
0CZPYUIS-2026-08-10,0CZPYUIS,"Senior Mobile Full Stack Developer (iOS, Android, Spring Boot) - 0,5 FTE",Square One Resources,fullstack,Senior,Warszawa,True,b2b,21840.0,25200.0,2026-08-06,52.2296756,21.0122287,2026-08-08,2026-08-10,True
1YFQRBYS-2026-08-10,1YFQRBYS,Information Security Analyst,Link Group,security,Senior,,True,b2b,18000.0,22000.0,2026-07-17,,,2026-08-08,2026-08-10,True
ONLJSRWD-2026-08-10,ONLJSRWD,Programme Manager IAM,Link Group,projectManager,Senior,,True,b2b,23520.0,26040.0,2026-07-23,,,2026-08-08,2026-08-10,True
H9JLIWXV-2026-08-10,H9JLIWXV,Data Catalog & Documentation Specialist,Square One Resources,data,Senior,Kraków,True,b2b,20160.0,24360.0,2026-08-07,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
POG1OM2R-2026-08-10,POG1OM2R,Reference Data Analyst,Link Group,data,Senior,Warszawa,False,permanent,20000.0,30000.0,2026-07-23,52.2296756,21.0122287,2026-08-08,2026-08-10,True
Q7MP6KOF-2026-08-10,Q7MP6KOF,Senior Project IT Manager – CRM/ERP Transformation Projects,Square One Resources,projectManager,Senior,Warszawa,False,b2b,18480.0,21000.0,2026-07-23,52.2296756,21.0122287,2026-08-08,2026-08-10,True
6CQZY2TK-2026-08-10,6CQZY2TK,Full stack Software Engineer,Motorola Solutions Systems Polska,fullstack,Senior,Kraków,False,permanent,18000.0,21000.0,2026-08-10,50.06465009999999,19.9449799,2026-08-10,2026-08-10,True
K5FJOQ05-2026-08-10,K5FJOQ05,Obsługa gości portalu rezerwacyjnego w j. polskim,TP Poland Sp. z o.o.,customerService,Junior,Poznań,False,zlecenie,5275.0,5275.0,2026-07-23,52.40567859999999,16.9312766,2026-08-08,2026-08-10,True
LZ6DX1E1-2026-08-10,LZ6DX1E1,Remote Polish – English Interpreting,TP Poland Sp. z o.o.,customerService,Junior,Warszawa,True,zlecenie,5712.0,7392.0,2026-07-23,52.2296756,21.0122287,2026-08-08,2026-08-10,True
9ZPJHH9X-2026-08-10,9ZPJHH9X,Obsługa klientów platformy e-commerce w j. polskim ​,TP Poland Sp. z o.o.,customerService,Junior,Katowice,False,zlecenie,5275.0,5275.0,2026-07-23,50.26489189999999,19.0237815,2026-08-08,2026-08-10,True
9KOMXRNI-2026-08-10,9KOMXRNI, PAM Engineer,Link Group,security,Senior,,True,b2b,27000.0,32000.0,2026-07-17,,,2026-08-08,2026-08-10,True
T0UCT0EJ-2026-08-10,T0UCT0EJ,Advertising Campaign Optimiser with Dutch,TP Poland Sp. z o.o.,marketing,Junior,Kraków,False,permanent,6800.0,8800.0,2026-07-23,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
I8QY7O4V-2026-08-10,I8QY7O4V,Online Advertising Campaign Optimiser with French,TP Poland Sp. z o.o.,marketing,Junior,Kraków,False,permanent,6300.0,8300.0,2026-07-23,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
HAG5QGOU-2026-08-10,HAG5QGOU,Scrum Master,Link Group,agile,Senior,,True,b2b,20000.0,27000.0,2026-07-17,,,2026-08-08,2026-08-10,True
AEYT0NL0-2026-08-10,AEYT0NL0,Project Manager,Link Group,projectManager,Senior,,True,b2b,23000.0,27000.0,2026-07-17,,,2026-08-08,2026-08-10,True
MQ1EKUP2-2026-08-10,MQ1EKUP2,DevOps Engineer - Automated Testing Platform (OMP),ITFS Sp. z o.o.,devops,Senior,Warszawa,True,b2b,20160.0,24360.0,2026-08-05,52.2296756,21.0122287,2026-08-08,2026-08-10,True
OWRS0UKM-2026-08-10,OWRS0UKM,Program Manager,Link Group,productManagement,Senior,,True,b2b,23000.0,27000.0,2026-07-17,,,2026-08-08,2026-08-10,True
PMQHQ6SS-2026-08-10,PMQHQ6SS,Data Engineer (Snowflake+dbt),ITFS Sp. z o.o.,data,Mid,Gdynia,True,b2b,23520.0,29400.0,2026-07-27,54.518352,18.5291932,2026-08-08,2026-08-10,True
3JEVFL0X-2026-08-10,3JEVFL0X,Product Owner,Link Group,projectManager,Senior,,True,b2b,21000.0,25500.0,2026-07-17,,,2026-08-08,2026-08-10,True
HTDPGN8V-2026-08-10,HTDPGN8V,Senior Fullstack Java/React  ,Iteamly,fullstack,Senior,Kraków,True,b2b,15000.0,23000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
WNDKXCJV-2026-08-10,WNDKXCJV,Remote Customer Service with German,TP Poland Sp. z o.o.,customerService,Junior,Warszawa,True,zlecenie,8064.0,8064.0,2026-07-29,52.2296756,21.0122287,2026-08-08,2026-08-10,True
ZFLTVYJF-2026-08-10,ZFLTVYJF,Software Architect/Staff Engineer,Motorola Solutions Systems Polska,backend,Expert,Kraków,False,permanent,25000.0,30000.0,2026-07-27,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
XOARQRKZ-2026-08-10,XOARQRKZ,MS Fabric & Power BI Data Specialist (German-speking) | Enterprise Finance & SAP,Polcode,businessIntelligence,Senior,Warszawa,True,b2b,16800.0,28560.0,2026-08-10,52.2296756,21.0122287,2026-08-10,2026-08-10,True
TG8DZCBG-2026-08-10,TG8DZCBG,Junior Card Dispute Specialist with Norwegian,TP Poland Sp. z o.o.,customerService,Junior,Kraków,False,permanent,7800.0,9000.0,2026-07-29,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
WDQA5LGG-2026-08-10,WDQA5LGG,Junior Card Dispute Specialist with Danish,TP Poland Sp. z o.o.,customerService,Junior,Kraków,False,permanent,7800.0,9000.0,2026-07-29,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
JACU6MS0-2026-08-10,JACU6MS0,Senior Applied AI Engineer,deepsense.ai Sp. z o.o.,artificialIntelligence,Senior,Poznań,True,b2b,19000.0,29000.0,2026-08-10,52.40567859999999,16.9312766,2026-08-10,2026-08-10,True
IERZUQWV-2026-08-10,IERZUQWV,Senior DLP Engineer- Data Protection Solution Owner,Bayer,security,Senior,Warszawa,False,permanent,20240.0,25300.0,2026-07-23,52.2296756,21.0122287,2026-08-08,2026-08-10,True
XDPZG0T5-2026-08-10,XDPZG0T5,Agile Coach,Link Group,agile,Senior,,True,b2b,21000.0,25500.0,2026-07-17,,,2026-08-08,2026-08-10,True
2LJQ172B-2026-08-10,2LJQ172B,Mid/Senior Symfony Developer | Legacy Modernization | Fluent English,Polcode,backend,Mid,Warszawa,True,b2b,13440.0,21840.0,2026-08-07,52.2296756,21.0122287,2026-08-08,2026-08-10,True
EWIUY4EF-2026-08-10,EWIUY4EF,AI Enablement Specialist (German-speaking) | Enterprise SAP Transformation,Polcode,erp,Senior,Warszawa,True,b2b,16800.0,26880.0,2026-08-04,52.2296756,21.0122287,2026-08-08,2026-08-10,True
2M7KPZ0V-2026-08-10,2M7KPZ0V,Specjalista ds. administracji (K/M),HR WISE Sp. z o.o.,officeAdministration,Mid,Warszawa,False,permanent,7000.0,7000.0,2026-08-05,52.2296756,21.0122287,2026-08-08,2026-08-10,True
FGANLCV5-2026-08-10,FGANLCV5,Fullstack Engineer (.NET + React),Verita HR,fullstack,Senior,Kraków,False,b2b,26000.0,32000.0,2026-08-07,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
DTCSUH7Q-2026-08-10,DTCSUH7Q,Senior GCP Cloud Platform Engineer,Upvanta,devops,Senior,,False,b2b,25200.0,35700.0,2026-08-07,,,2026-08-08,2026-08-10,True
XMFR52W4-2026-08-10,XMFR52W4,ICT Risk & Compliance Expert,Connectis_,security,Senior,Warszawa,False,b2b,26544.0,36960.0,2026-07-23,52.2296756,21.0122287,2026-08-08,2026-08-10,True
DDFHPPVZ-2026-08-10,DDFHPPVZ,Staż w Dziale HelpDesk,Ringier Axel Springer Tech,support,Trainee,Kraków,False,zlecenie,5400.0,5400.0,2026-08-07,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
L61EVPOS-2026-08-10,L61EVPOS,System Analyst,Link Group,businessAnalyst,Mid,,True,b2b,18000.0,22500.0,2026-07-17,,,2026-08-08,2026-08-10,True
Q1N8VELP-2026-08-10,Q1N8VELP,Customer Support Associate with Polish,TP Poland Sp. z o.o.,customerService,Junior,Kraków,False,zlecenie,5208.0,5544.0,2026-08-04,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
CPXM9UOB-2026-08-10,CPXM9UOB,[Zdalnie] Konsultant w branży motoryzacyjnej z j. polskim,TP Poland Sp. z o.o.,customerService,Junior,Warszawa,True,zlecenie,5275.0,5275.0,2026-08-04,52.2296756,21.0122287,2026-08-08,2026-08-10,True
J1OWAZXV-2026-08-10,J1OWAZXV,IT Client & Delivery Specialist,Braver IT S.A.,hr,Mid,Kraków,True,b2b,11000.0,18000.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
GNR8C12P-2026-08-10,GNR8C12P,Senior Data Engineer AI Focus,VIRTUSA,data,Senior,Kraków,True,b2b,25200.0,27720.0,2026-08-05,50.06465009999999,19.9449799,2026-08-08,2026-08-10,True
